t,AccG_X,AccG_Y,AccG_Z,Brake,Clutch,ERSCurrentKJ,ERSDelivery,ERSHeatCharging,ERSMaxJ,ERSRecovery,Gas,Gear,KersCharge,KersInput,LapCount,RPM,RideHeight_F,RideHeight_R,SlipAngle_FL,SlipAngle_FR,SlipAngle_RL,SlipAngle_RR,SlipRatio_FL,SlipRatio_FR,SlipRatio_RL,SlipRatio_RR,SpeedKMH,SpeedMPH,SpeedMS,carName,graphics.bestTime,graphics.completedLaps,graphics.currentTime,graphics.isInPit,graphics.lastTime,graphics.position,graphics.session,graphics.sessionTimeLeft,graphics.tyreCompound,inPit,physics.abs,physics.brake,physics.carDamage0,physics.carDamage1,physics.carDamage2,physics.carDamage3,physics.carDamage4,physics.fuel,physics.gas,physics.rpms,physics.speedKmh,physics.tc,physics.tyreWear0,physics.tyreWear1,physics.tyreWear2,physics.tyreWear3,static.hasExtraLap,static.isTimedRace,static.maxFuel,static.maxRpm,static.playerNick,static.track,tyreCompound
56.2,1.4999634460580928,0.1,0.0,0.0,0.0,590.7315800727581,2.0,1.0,4000000.0,1.0,1.0,4,0.14768289501818954,0.30000000000000004,0,5517,0.06999975630705395,0.08699970756846474,3.4755655889573926,3.4755655889573926,2.780452471165914,2.780452471165914,0.08043451791587108,0.0893716865731901,0.13830885523050912,0.1427774395591686,150.6283134268099,93.5960657423303,41.84119817411386,ks_lamborghini_huracan_gt3,1:30:000,0,0:56:200,0,1:31:200,1,2,1743799.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.50133333333332,1.0,5517,150.6283134268099,0.2,97.18999999999997,97.18999999999997,96.62799999999997,96.62799999999997,0,1,60.0,8500,Tester,spa,Soft
56.3,1.4999634460580915,0.1,0.0,0.0,0.0,580.8585269269066,2.0,1.0,4000000.0,1.0,1.0,3,0.14521463173172666,0.30000000000000004,0,5482,0.06999975630705393,0.08699970756846473,3.5244344110431203,3.5244344110431203,2.819547528834496,2.819547528834496,0.08156548208414079,0.09062831342682309,0.13969114476950542,0.14422256044084655,149.3716865731769,92.8152342576615,41.492135159215806,ks_lamborghini_huracan_gt3,1:30:000,0,0:56:300,0,1:31:200,1,2,1743699.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.49866666666665,1.0,5482,149.3716865731769,0.2,97.18499999999997,97.18499999999997,96.62199999999997,96.62199999999997,0,1,60.0,8500,Tester,spa,Soft
56.4,1.4996710252122658,0.1,0.0,0.0,0.0,571.0546407343415,2.0,1.0,4000000.0,1.0,1.0,3,0.14276366018358538,0.30000000000000004,0,5447,0.06999780683474843,0.08699736820169812,3.5732984695920083,3.5732984695920083,2.8586387756736067,2.8586387756736067,0.08269633601055791,0.09188481778950879,0.14107329956845968,0.1456675404579351,148.11518221049124,92.03447888531515,41.143106169580896,ks_lamborghini_huracan_gt3,1:30:000,0,0:56:400,0,1:31:200,1,2,1743599.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.49599999999999,1.0,5447,148.11518221049124,0.2,97.17999999999998,97.17999999999998,96.61599999999997,96.61599999999997,0,1,60.0,8500,Tester,spa,Soft
56.5,1.4990862405286396,0.1,0.0,0.0,0.0,561.3203993226463,2.0,1.0,4000000.0,1.0,1.0,3,0.14033009983066158,0.30000000000000004,0,5412,0.06999390827019093,0.08699268992422912,3.622148238459012,3.622148238459012,2.8977185907672096,2.8977185907672096,0.08382685923290856,0.09314095470323173,0.14245505017355492,0.1471120979087165,146.85904529676827,91.25395183509819,40.7941792491023,ks_lamborghini_huracan_gt3,1:30:000,0,0:56:500,0,1:31:200,1,2,1743499.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.49333333333332,1.0,5412,146.85904529676827,0.2,97.17499999999997,97.17499999999997,96.60999999999997,96.60999999999997,0,1,60.0,8500,Tester,spa,Soft
56.6,1.4982092060121457,0.1,0.0,0.0,0.0,551.656277125014,2.0,1.0,4000000.0,1.0,1.0,3,0.1379140692812535,0.30000000000000004,0,5377,0.0699880613734143,0.08698567364809716,3.670974194284905,3.670974194284905,2.936779355427924,2.936779355427924,0.08495683135345065,0.09439647928161184,0.14383612720977304,0.14855595117385362,145.60352071838815,90.47380527230557,40.44542242177449,ks_lamborghini_huracan_gt3,1:30:000,0,0:56:600,0,1:31:200,1,2,1743399.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.490666666666655,1.0,5377,145.60352071838815,0.2,97.16999999999997,97.16999999999997,96.60399999999997,96.60399999999997,0,1,60.0,8500,Tester,spa,Soft
56.7,1.4970400926424003,0.1,0.0,0.0,0.0,542.0627451571258,2.0,1.0,4000000.0,1.0,1.0,3,0.13551568628928146,0.30000000000000004,0,5343,0.06998026728428267,0.0869763207411392,3.7197668183528583,3.7197668183528583,2.975813454682287,2.975813454682287,0.08608603208188044,0.09565114675764493,0.14521626143340943,0.14999881877129165,144.34885324235506,89.6941912880554,40.096903678431964,ks_lamborghini_huracan_gt3,1:30:000,0,0:56:700,0,1:31:200,1,2,1743299.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.487999999999985,1.0,5343,144.34885324235506,0.2,97.16499999999998,97.16499999999998,96.59799999999997,96.59799999999997,0,1,60.0,8500,Tester,spa,Soft
56.8,1.4955791283403717,0.1,0.0,0.0,0.0,532.5402709941964,2.0,1.0,4000000.0,1.0,1.0,3,0.1331350677485491,0.30000000000000004,0,5308,0.06997052752226915,0.08696463302672297,3.7685165984441262,3.7685165984441262,3.0148132787553013,3.0148132787553013,0.08721424127827834,0.09690471253142038,0.14659518378456243,0.15144041941113343,143.0952874685796,88.91526186963878,39.74869096349433,ks_lamborghini_huracan_gt3,1:30:000,0,0:56:800,0,1:31:200,1,2,1743199.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.48533333333332,1.0,5308,143.0952874685796,0.2,97.15999999999997,97.15999999999997,96.59199999999997,96.59199999999997,0,1,60.0,8500,Tester,spa,Soft
56.9,1.4938265979239453,0.1,0.0,0.0,0.0,523.089318748182,2.0,1.0,4000000.0,1.0,1.0,3,0.1307723296870455,0.30000000000000004,0,5273,0.06995884398615963,0.08695061278339156,3.8172140306924915,3.8172140306924915,3.0537712245539934,3.0537712245539934,0.08834123899602622,0.09815693221780691,0.1479726254395876,0.15288047205047794,141.8430677821931,88.1371688708891,39.4008521617203,ks_lamborghini_huracan_gt3,1:30:000,0,0:56:900,0,1:31:200,1,2,1743099.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.48266666666665,1.0,5273,141.8430677821931,0.2,97.15499999999997,97.15499999999997,96.58599999999997,96.58599999999997,0,1,60.0,8500,Tester,spa,Soft
57.0,1.4917828430523983,0.1,0.0,0.0,0.0,513.7103490451614,2.0,1.0,4000000.0,1.0,1.0,3,0.12842758726129033,0.30000000000000004,0,5238,0.06994521895368265,0.08693426274441918,3.8658496214370475,3.8658496214370475,3.092679697149638,3.092679697149638,0.08946680552468596,0.09940756169409551,0.14934831786350508,0.15431869594820982,140.5924383059045,87.36006398257818,39.05345508497347,ks_lamborghini_huracan_gt3,1:30:000,0,0:57:000,0,1:31:200,1,2,1742999.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.47999999999998,1.0,5238,140.5924383059045,0.2,97.14999999999998,97.14999999999998,96.57999999999997,96.57999999999997,0,1,60.0,8500,Tester,spa,Soft
57.1,1.489448262159792,0.1,0.0,0.0,0.0,504.4038190028859,2.0,1.0,4000000.0,1.0,1.0,3,0.12610095475072147,0.30000000000000004,0,5203,0.06992965508106527,0.08691558609727833,3.9144138890730162,3.9144138890730162,3.131531111258413,3.131531111258413,0.09059072143283266,0.10065635714759184,0.15072199286235105,0.1557548107197306,139.34364285240815,86.5840987028437,38.706567459002265,ks_lamborghini_huracan_gt3,1:30:000,0,0:57:100,0,1:31:200,1,2,1742899.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.47733333333332,1.0,5203,139.34364285240815,0.2,97.14499999999997,97.14499999999997,96.57399999999997,96.57399999999997,0,1,60.0,8500,Tester,spa,Soft
57.2,1.4868233103772976,0.1,0.0,0.0,0.0,495.17018220850196,2.0,1.0,4000000.0,1.0,1.0,3,0.12379254555212549,0.30000000000000004,0,5169,0.06991215540251532,0.08689458648301839,3.9628973659001883,3.9628973659001883,3.170317892720151,3.170317892720151,0.09171276761083293,0.1019030751231477,0.1520933826354625,0.15718853639161984,138.0969248768523,85.8094243076546,38.36025691023675,ks_lamborghini_huracan_gt3,1:30:000,0,0:57:200,0,1:31:200,1,2,1742799.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.47466666666665,1.0,5169,138.0969248768523,0.2,97.13999999999997,97.13999999999997,96.56799999999997,96.56799999999997,0,1,60.0,8500,Tester,spa,Soft
57.3,1.4839084994444658,0.1,0.0,0.0,0.0,486.0098886964377,2.0,1.0,4000000.0,1.0,1.0,3,0.12150247217410942,0.30000000000000004,0,5134,0.06989272332962977,0.08687126799555572,4.011290599968703,4.011290599968703,3.2090324799749625,3.2090324799749625,0.09283272531356142,0.10314747257062379,0.15346221982768618,0.15861959345621734,136.8525274293762,85.03619182131892,38.0145909526045,ks_lamborghini_huracan_gt3,1:30:000,0,0:57:300,0,1:31:200,1,2,1742699.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.47199999999999,1.0,5134,136.8525274293762,0.2,97.13499999999998,97.13499999999998,96.56199999999997,96.56199999999997,0,1,60.0,8500,Tester,spa,Soft
57.4,1.4807043976094636,0.1,0.0,0.0,0.0,476.9233849264767,2.0,1.0,4000000.0,1.0,1.0,3,0.11923084623161917,0.30000000000000004,0,5100,0.06987136265072975,0.08684563518087571,4.059584156921687,4.059584156921687,3.24766732553735,3.24766732553735,0.09395037620304476,0.10438930689227195,0.15482823758149916,0.16004770292611273,135.61069310772803,84.26455198704207,37.66963697436889,ks_lamborghini_huracan_gt3,1:30:000,0,0:57:400,0,1:31:200,1,2,1742599.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.46933333333332,1.0,5100,135.61069310772803,0.2,97.12999999999997,97.12999999999997,96.55599999999997,96.55599999999997,0,1,60.0,8500,Tester,spa,Soft
57.5,1.4772116295182924,0.1,0.0,0.0,0.0,467.9111137619951,2.0,1.0,4000000.0,1.0,1.0,3,0.11697777844049878,0.30000000000000004,0,5065,0.06984807753012195,0.08681769303614634,4.107768621834518,4.107768621834518,3.2862148974676146,3.2862148974676146,0.09506550239102741,0.10562833599003046,0.1561911695890335,0.16147258638853504,134.37166400996955,83.4946552375388,37.32546222499154,ks_lamborghini_huracan_gt3,1:30:000,0,0:57:500,0,1:31:200,1,2,1742499.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.466666666666654,1.0,5065,134.37166400996955,0.2,97.12499999999997,97.12499999999997,96.54999999999997,96.54999999999997,0,1,60.0,8500,Tester,spa,Soft
57.6,1.4734308760930115,0.1,0.0,0.0,0.0,458.97351444837267,2.0,1.0,4000000.0,1.0,1.0,3,0.11474337861209316,0.30000000000000004,0,5031,0.06982287250728675,0.08678744700874409,4.155834601050301,4.155834601050301,3.324667680840241,3.324667680840241,0.0961778864814498,0.106864318312722,0.15755075014399422,0.1628939660596303,133.135681687278,82.72665166570563,36.98213380202167,ks_lamborghini_huracan_gt3,1:30:000,0,0:57:600,0,1:31:200,1,2,1742399.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.463999999999984,1.0,5031,133.135681687278,0.2,97.11999999999998,97.11999999999998,96.54399999999997,96.54399999999997,0,1,60.0,8500,Tester,spa,Soft
57.7,1.4693628743989933,0.1,0.0,0.0,0.0,450.11102259159276,2.0,1.0,4000000.0,1.0,1.0,3,0.11252775564789819,0.30000000000000004,0,4997,0.06979575249599329,0.08675490299519194,4.203772724011137,4.203772724011137,3.3630181792089098,3.3630181792089098,0.09728731161282918,0.10809701290314352,0.1589067141934579,0.16431156483861503,131.90298709685646,81.96069099536079,36.63971863801569,ks_lamborghini_huracan_gt3,1:30:000,0,0:57:700,0,1:31:200,1,2,1742299.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.46133333333332,1.0,4997,131.90298709685646,0.2,97.11499999999997,97.11499999999997,96.53799999999997,96.53799999999997,0,1,60.0,8500,Tester,spa,Soft
57.8,1.465008417501227,0.1,0.0,0.0,0.0,441.3240701370036,2.0,1.0,4000000.0,1.0,1.0,3,0.1103310175342509,0.30000000000000004,0,4963,0.0697667227833415,0.08672006734000981,4.251573645084983,4.251573645084983,3.4012589160679867,3.4012589160679867,0.09839356150053818,0.10932617944504243,0.16025879738954668,0.1657251063617988,130.67382055495756,81.19692255205453,36.29828348748821,ks_lamborghini_huracan_gt3,1:30:000,0,0:57:800,0,1:31:200,1,2,1742199.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.45866666666665,1.0,4963,130.67382055495756,0.2,97.10999999999997,97.10999999999997,96.53199999999997,96.53199999999997,0,1,60.0,8500,Tester,spa,Soft
57.9,1.460368354309714,0.1,0.0,0.0,0.0,432.61308534827214,2.0,1.0,4000000.0,1.0,1.0,3,0.10815327133706804,0.30000000000000004,0,4929,0.06973578902873143,0.0866829468344777,4.29922804538756,4.29922804538756,3.439382436310048,3.439382436310048,0.09949642047896924,0.11055157830996581,0.1616067361409624,0.16713431505646067,129.44842169003417,80.43549523395822,35.95789491389838,ks_lamborghini_huracan_gt3,1:30:000,0,0:57:900,0,1:31:200,1,2,1742099.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.45599999999998,1.0,4929,129.44842169003417,0.2,97.10499999999998,97.10499999999998,96.52599999999997,96.52599999999997,0,1,60.0,8500,Tester,spa,Soft
58.0,1.4554435894139668,0.1,0.0,0.0,0.0,423.9784927865087,2.0,1.0,4000000.0,1.0,1.0,3,0.10599462319662717,0.30000000000000004,0,4895,0.06970295726275978,0.08664354871531173,4.346726634599099,4.346726634599099,3.477381307679279,3.477381307679279,0.10059567354357914,0.11177297060397681,0.1629502676643745,0.16853891619457334,128.2270293960232,79.67655748283633,35.61861927667311,ks_lamborghini_huracan_gt3,1:30:000,0,0:58:000,0,1:31:200,1,2,1741999.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.45333333333332,1.0,4895,128.2270293960232,0.2,97.09999999999997,97.09999999999997,96.51999999999997,96.51999999999997,0,1,60.0,8500,Tester,spa,Soft
58.1,1.4502350829066593,0.1,0.0,0.0,0.0,415.4207132895711,2.0,1.0,4000000.0,1.0,1.0,3,0.10385517832239277,0.30000000000000004,0,4861,0.0696682338860444,0.08660188066325328,4.3940601527755305,4.3940601527755305,3.5152481222204246,3.5152481222204246,0.10169110639280513,0.11299011821422791,0.1642891300356507,0.1699386359463621,127.00988178577208,78.92025725510699,35.28052271827002,ks_lamborghini_huracan_gt3,1:30:000,0,0:58:100,0,1:31:200,1,2,1741899.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.45066666666665,1.0,4861,127.00988178577208,0.2,97.09499999999997,97.09499999999997,96.51399999999997,96.51399999999997,0,1,60.0,8500,Tester,spa,Soft
58.2,1.4447438501964562,0.1,0.0,0.0,0.0,406.94016395156086,2.0,1.0,4000000.0,1.0,1.0,3,0.10173504098789021,0.30000000000000004,0,4827,0.06963162566797637,0.08655795080157165,4.4412193721536894,4.4412193721536894,3.5529754977229517,3.5529754977229517,0.10278250546984252,0.11420278385538057,0.16562306224091866,0.17133320143368766,125.79721614461941,78.16674199299831,34.94367115128317,ks_lamborghini_huracan_gt3,1:30:000,0,0:58:200,0,1:31:200,1,2,1741799.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.447999999999986,1.0,4827,125.79721614461941,0.2,97.08999999999997,97.08999999999997,96.50799999999997,96.50799999999997,0,1,60.0,8500,Tester,spa,Soft
58.3,1.4389709618100532,0.1,0.0,0.0,0.0,398.5372581024864,2.0,1.0,4000000.0,1.0,1.0,3,0.0996343145256216,0.30000000000000004,0,4794,0.06959313974540035,0.08651176769448042,4.488195098950329,4.488195098950329,3.5905560791602635,3.5905560791602635,0.10386965800427904,0.1154107311158656,0.16695180422745218,0.17272234078324544,124.5892688841344,77.41615859580348,34.60813024559289,ks_lamborghini_huracan_gt3,1:30:000,0,0:58:300,0,1:31:200,1,2,1741699.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.445333333333316,1.0,4794,124.5892688841344,0.2,97.08499999999997,97.08499999999997,96.50199999999997,96.50199999999997,0,1,60.0,8500,Tester,spa,Soft
58.4,1.4329175431834813,0.1,0.0,0.0,0.0,390.21240528812615,2.0,1.0,4000000.0,1.0,1.0,3,0.09755310132203154,0.30000000000000004,0,4760,0.0695527836212232,0.08646334034546785,4.534978175154421,4.534978175154421,3.6279825401235373,3.6279825401235373,0.10495235205357374,0.11661372450397083,0.16827509695436793,0.17410578317956646,123.38627549602919,76.66865339124315,34.27396541556366,ks_lamborghini_huracan_gt3,1:30:000,0,0:58:400,0,1:31:200,1,2,1741599.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.44266666666665,1.0,4760,123.38627549602919,0.2,97.07999999999997,97.07999999999997,96.49599999999997,96.49599999999997,0,1,60.0,8500,Tester,spa,Soft
58.5,1.4265847744426943,0.1,0.0,0.0,0.0,381.96601125005935,2.0,1.0,4000000.0,1.0,1.0,3,0.09549150281251484,0.30000000000000004,0,4727,0.06951056516295129,0.08641267819554155,4.581559480312575,4.581559480312575,3.6652475842500603,3.6652475842500603,0.10603037654437673,0.11781152949375193,0.16959268244312714,0.17548325891781472,122.18847050624808,75.92437210693788,33.941241807291135,ks_lamborghini_huracan_gt3,1:30:000,0,0:58:500,0,1:31:200,1,2,1741499.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.43999999999998,1.0,4727,122.18847050624808,0.2,97.07499999999997,97.07499999999997,96.48999999999997,96.48999999999997,0,1,60.0,8500,Tester,spa,Soft
58.6,1.4199738901735064,0.1,0.0,0.0,0.0,373.79847790589895,2.0,1.0,4000000.0,1.0,1.0,3,0.09344961947647473,0.30000000000000004,0,4694,0.06946649260115671,0.08635979112138804,4.627929933307049,4.627929933307049,3.7023439466456396,3.7023439466456396,0.10710352131367742,0.1190039125707527,0.17090430382782798,0.1768544994563656,120.9960874292473,75.18345984199883,33.61002428590203,ks_lamborghini_huracan_gt3,1:30:000,0,0:58:600,0,1:31:200,1,2,1741399.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.43733333333332,1.0,4694,120.9960874292473,0.2,97.06999999999996,97.06999999999996,96.48399999999997,96.48399999999997,0,1,60.0,8500,Tester,spa,Soft
58.7,1.413086179180906,0.1,0.0,0.0,0.0,365.7102033296982,2.0,1.0,4000000.0,1.0,1.0,3,0.09142755083242454,0.30000000000000004,0,4661,0.0694205745278727,0.08630468943344724,4.67408049412615,4.67408049412615,3.73926439530092,3.73926439530092,0.1081715771497766,0.12019064127752956,0.17220970540528252,0.178219237469159,119.80935872247045,74.44606103874018,33.28037742290846,ks_lamborghini_huracan_gt3,1:30:000,0,0:58:700,0,1:31:200,1,2,1741299.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.43466666666665,1.0,4661,119.80935872247045,0.2,97.06499999999997,97.06499999999997,96.47799999999997,96.47799999999997,0,1,60.0,8500,Tester,spa,Soft
58.8,1.405922984237796,0.1,0.0,0.0,0.0,357.7015817325471,2.0,1.0,4000000.0,1.0,1.0,3,0.08942539543313677,0.30000000000000004,0,4628,0.06937281989491864,0.08624738387390236,4.720002165626611,4.720002165626611,3.776001732501289,3.776001732501289,0.109234335833073,0.12137148425897,0.17350863268486702,0.1795772068978155,118.62851574102999,73.71231945451954,32.95236548361944,ks_lamborghini_huracan_gt3,1:30:000,0,0:58:800,0,1:31:200,1,2,1741199.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.43199999999999,1.0,4628,118.62851574102999,0.2,97.05999999999997,97.05999999999997,96.47199999999997,96.47199999999997,0,1,60.0,8500,Tester,spa,Soft
58.9,1.398485701823226,0.1,0.0,0.0,0.0,349.77300344336567,2.0,1.0,4000000.0,1.0,1.0,3,0.08744325086084143,0.30000000000000004,0,4595,0.06932323801215484,0.0861878856145858,4.765685995287577,4.765685995287577,3.812548796230062,3.812548796230062,0.11029159017665537,0.12254621130739485,0.17480083243813435,0.18092814300350407,117.45378869260514,72.98237813371276,32.62605241461254,ks_lamborghini_huracan_gt3,1:30:000,0,0:58:900,0,1:31:200,1,2,1741099.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.42933333333332,1.0,4595,117.45378869260514,0.2,97.05499999999998,97.05499999999998,96.46599999999997,96.46599999999997,0,1,60.0,8500,Tester,spa,Soft
59.0,1.3907757818501367,0.1,0.0,0.0,0.0,341.92485488987256,2.0,1.0,4000000.0,1.0,1.0,3,0.08548121372246814,0.30000000000000004,0,4563,0.06927183854566758,0.0861262062548011,4.8111230769559485,4.8111230769559485,3.848898461564759,3.848898461564759,0.1113431340666948,0.12371459340743866,0.17608605274818254,0.18227178241855446,116.28540659256134,72.25637937982644,32.30150183126704,ks_lamborghini_huracan_gt3,1:30:000,0,0:59:000,0,1:31:200,1,2,1740999.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.42666666666665,1.0,4563,116.28540659256134,0.2,97.04999999999997,97.04999999999997,96.45999999999997,96.45999999999997,0,1,60.0,8500,Tester,spa,Soft
59.1,1.3827947273827055,0.1,0.0,0.0,0.0,334.15751857975783,2.0,1.0,4000000.0,1.0,1.0,3,0.08353937964493946,0.30000000000000004,0,4531,0.0692186315158847,0.08606235781906164,4.856304552582612,4.856304552582612,3.88504364206609,3.88504364206609,0.11238876250262615,0.12487640278069573,0.17736404305876532,0.1836078631978001,115.12359721930426,71.5344647277563,31.978777005362293,ks_lamborghini_huracan_gt3,1:30:000,0,0:59:100,0,1:31:200,1,2,1740899.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.423999999999985,1.0,4531,115.12359721930426,0.2,97.04499999999997,97.04499999999997,96.45399999999997,96.45399999999997,0,1,60.0,8500,Tester,spa,Soft
59.2,1.374544094343312,0.1,0.0,0.0,0.0,326.47137308203344,2.0,1.0,4000000.0,1.0,1.0,3,0.08161784327050836,0.30000000000000004,0,4499,0.06916362729562207,0.08599635275474649,4.901221613949385,4.901221613949385,3.920977291159508,3.920977291159508,0.11342827163711434,0.12603141293012704,0.17863455422313976,0.18493612486964608,113.96858706987295,70.81677491619402,31.657940852742485,ks_lamborghini_huracan_gt3,1:30:000,0,0:59:200,0,1:31:200,1,2,1740799.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.421333333333315,1.0,4499,113.96858706987295,0.2,97.03999999999998,97.03999999999998,96.44799999999996,96.44799999999996,0,1,60.0,8500,Tester,spa,Soft
59.3,1.3660254912092162,0.1,0.0,0.0,0.0,318.8667930085882,2.0,1.0,4000000.0,1.0,1.0,3,0.07971669825214706,0.30000000000000004,0,4467,0.06910683660806144,0.08592820392967372,4.945865504386151,4.945865504386151,3.956692403508921,3.956692403508921,0.11446145881579377,0.1271793986842153,0.17989733855263684,0.18625630848684757,112.8206013157847,70.10344986019045,31.339055921051305,ks_lamborghini_huracan_gt3,1:30:000,0,0:59:300,0,1:31:200,1,2,1740699.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.41866666666665,1.0,4467,112.8206013157847,0.2,97.03499999999997,97.03499999999997,96.44199999999996,96.44199999999996,0,1,60.0,8500,Tester,spa,Soft
59.4,1.357240578698979,0.1,0.0,0.0,0.0,311.34414899592764,2.0,1.0,4000000.0,1.0,1.0,3,0.07783603724898192,0.30000000000000004,0,4435,0.06904827052465985,0.08585792462959183,4.990227520478004,4.990227520478004,3.992182016382403,3.992182016382403,0.11548812261677666,0.12832013624086294,0.18115214986494926,0.1875681566769924,111.67986375913704,69.39462862387875,31.022184377538064,ks_lamborghini_huracan_gt3,1:30:000,0,0:59:400,0,1:31:200,1,2,1740599.9999999995,Soft,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,58.41599999999998,1.0,4435,111.67986375913704,0.2,97.02999999999997,97.02999999999997,96.43599999999996,96.43599999999996,0,1,60.0,8500,Tester,spa,Soft
